case_id,stress_component,normalized_semispan,trim_stress_MPa
4,cbeam_maxabs_normal,0.281704108373681,11.3030288689865
4,cbeam_maxabs_normal,0.288835761400089,13.1118077939368
4,cbeam_maxabs_normal,0.295967414426496,11.3623429560087
4,cbeam_maxabs_normal,0.303099067452904,12.5158904403472
4,cbeam_maxabs_normal,0.310230720479312,13.507793867937
4,cbeam_maxabs_normal,0.317362373505719,11.8697710946777
4,cbeam_maxabs_normal,0.324494026532127,11.7584239174432
4,cbeam_maxabs_normal,0.331625679558534,11.102527566579
4,cbeam_maxabs_normal,0.338757332584942,9.60559872973093
4,cbeam_maxabs_normal,0.345888985611349,9.55383676046911
4,cbeam_maxabs_normal,0.353020638637757,9.21110626402758
4,cbeam_maxabs_normal,0.360152291664165,9.64394076370436
4,cbeam_maxabs_normal,0.367283944690572,9.62013283757938
4,cbeam_maxabs_normal,0.37441559771698,9.1441584846202
4,cbeam_maxabs_normal,0.381547250743387,9.51301425175414
4,cbeam_maxabs_normal,0.388678903769795,9.2931241178349
4,cbeam_maxabs_normal,0.395810556796202,9.22760443215659
4,cbeam_maxabs_normal,0.40294220982261,9.19437038334535
4,cbeam_maxabs_normal,0.410073862849018,9.10866588635345
4,cbeam_maxabs_normal,0.417205515875425,8.75114623822327
4,cbeam_maxabs_normal,0.424337168901833,8.77698646323422
4,cbeam_maxabs_normal,0.43146882192824,8.88533199911034
4,cbeam_maxabs_normal,0.438600474954648,6.59771101833597
4,cbeam_maxabs_normal,0.445732127981055,7.42052665116837
4,cbeam_maxabs_normal,0.452863781007463,5.49676268373941
4,cbeam_maxabs_normal,0.45999543403387,5.79470355353984
4,cbeam_maxabs_normal,0.467127087060278,6.17118976518466
4,cbeam_maxabs_normal,0.474258740086686,5.45197903486537
4,cbeam_maxabs_normal,0.481390393113093,5.16844214601969
4,cbeam_maxabs_normal,0.488522046139501,5.53174940398905
4,cbeam_maxabs_normal,0.495653699165908,5.36400350168451
4,cbeam_maxabs_normal,0.502785352192316,5.39583900265786
4,cbeam_maxabs_normal,0.509917005218723,5.27156867144386
4,cbeam_maxabs_normal,0.517048658245131,5.31939826102693
4,cbeam_maxabs_normal,0.524180311271539,5.04175809741467
4,cbeam_maxabs_normal,0.531311964297946,5.28793509234287
4,cbeam_maxabs_normal,0.538443617324354,5.85190420214506
4,cbeam_maxabs_normal,0.545575270350761,5.39754652764749
4,cbeam_maxabs_normal,0.552706923377169,5.32154793417101
4,cbeam_maxabs_normal,0.559838576403576,5.17840419506962
4,cbeam_maxabs_normal,0.566970229429984,4.56039552218498
4,cbeam_maxabs_normal,0.574101882456391,5.16038410497786
4,cbeam_maxabs_normal,0.581233535482799,5.10022600999039
4,cbeam_maxabs_normal,0.588365188509207,4.92294898264847
4,cbeam_maxabs_normal,0.595496841535614,5.13919775416592
4,cbeam_maxabs_normal,0.602628494562022,5.20628766361184
4,cbeam_maxabs_normal,0.609760147588429,4.40167689045466
4,cbeam_maxabs_normal,0.616891800614837,5.22436338833774
4,cbeam_maxabs_normal,0.624023453641245,5.11082828143134
4,cbeam_maxabs_normal,0.631155106667652,4.63235668540556
4,cbeam_maxabs_normal,0.63828675969406,4.08684348151508
4,cbeam_maxabs_normal,0.645418412720467,4.98746884114061
4,cbeam_maxabs_normal,0.652550065746875,4.32494130612652
4,cbeam_maxabs_normal,0.659681718773282,3.94195879838138
4,cbeam_maxabs_normal,0.66681337179969,4.72412745708637
4,cbeam_maxabs_normal,0.673945024826098,4.60576828531771
4,cbeam_maxabs_normal,0.681076677852505,3.75002491196214
4,cbeam_maxabs_normal,0.688208330878913,3.48312167450499
4,cbeam_maxabs_normal,0.69533998390532,4.26038429907319
4,cbeam_maxabs_normal,0.702471636931728,3.8603513272922
4,cbeam_maxabs_normal,0.709603289958135,2.33726605752307
4,cbeam_maxabs_normal,0.716734942984543,3.71720068606705
4,cbeam_maxabs_normal,0.72386659601095,3.40528718985148
4,cbeam_maxabs_normal,0.730998249037358,2.3926582696128
4,cbeam_maxabs_normal,0.738129902063766,2.46712108971786
4,cbeam_maxabs_normal,0.745261555090173,2.64820842126094
4,cbeam_maxabs_normal,0.752393208116581,2.37687334750175
4,cbeam_maxabs_normal,0.759524861142988,2.33022783625723
4,cbeam_maxabs_normal,0.766656514169396,2.4349067732235
4,cbeam_maxabs_normal,0.773788167195803,2.51966513926259
4,cbeam_maxabs_normal,0.780919820222211,2.22331644348919
4,cbeam_maxabs_normal,0.788051473248619,2.31735514164148
4,cbeam_maxabs_normal,0.795183126275026,2.13863645239884
4,cbeam_maxabs_normal,0.802314779301434,2.06979618433909
4,cbeam_maxabs_normal,0.809446432327841,2.10348087455391
4,cbeam_maxabs_normal,0.816578085354249,2.10679904398653
4,cbeam_maxabs_normal,0.823709738380656,1.66460793411135
